ID,Name,Role,Date,Status,Entry_Time,Exit_Time,Department
S005,Student_5,Student,2025-05-05,Present,09:00:00,15:45:00,ME
S006,Student_6,Student,2025-05-05,Present,09:30:00,15:00:00,CSE
S007,Student_7,Student,2025-05-05,Present,09:30:00,15:45:00,EEE
S008,Student_8,Student,2025-05-05,Present,09:00:00,15:30:00,ECE
S009,Student_9,Student,2025-05-05,Present,09:00:00,15:45:00,ECE
S010,Student_10,Student,2025-05-05,Present,09:30:00,15:45:00,IT
S011,Student_11,Student,2025-05-05,Present,09:00:00,15:45:00,EEE
S012,Student_12,Student,2025-05-05,Present,09:00:00,16:00:00,EEE
S013,Student_13,Student,2025-05-05,Present,09:30:00,15:45:00,CSE
S014,Student_14,Student,2025-05-05,Present,09:00:00,15:45:00,CSE
S015,Student_15,Student,2025-05-05,Present,09:00:00,15:45:00,CSE
S016,Student_16,Student,2025-05-05,Absent,,,CSE
S017,Student_17,Student,2025-05-05,Present,09:00:00,16:00:00,IT
S018,Student_18,Student,2025-05-05,Present,09:30:00,16:00:00,ECE
S019,Student_19,Student,2025-05-05,Present,09:00:00,15:45:00,ECE
S020,Student_20,Student,2025-05-05,Present,09:00:00,15:45:00,EEE
S021,Student_21,Student,2025-05-05,Present,09:30:00,15:30:00,IT
S022,Student_22,Student,2025-05-05,Present,09:15:00,15:30:00,EEE
S023,Student_23,Student,2025-05-05,Present,09:00:00,15:45:00,EEE
S024,Student_24,Student,2025-05-05,Present,09:30:00,16:00:00,CSE
S025,Student_25,Student,2025-05-05,Absent,,,ME
T001,Staff_1,Staff,2025-05-05,Present,09:00:00,15:00:00,Admin
T002,Staff_2,Staff,2025-05-05,Present,09:30:00,15:00:00,Teaching
T003,Staff_3,Staff,2025-05-05,Present,09:30:00,15:00:00,Admin
T004,Staff_4,Staff,2025-05-05,Present,09:30:00,15:30:00,Teaching
T005,Staff_5,Staff,2025-05-05,Present,09:30:00,15:00:00,Admin
S001,Student_1,Student,2025-05-06,Present,09:00:00,16:00:00,IT
S002,Student_2,Student,2025-05-06,Present,10:00:00,16:00:00,ME
S003,Student_3,Student,2025-05-06,Present,10:00:00,16:00:00,ME
S004,Student_4,Student,2025-05-06,Present,09:30:00,16:00:00,CSE
S005,Student_5,Student,2025-05-06,Present,10:00:00,15:00:00,ECE
S006,Student_6,Student,2025-05-06,Present,09:00:00,15:45:00,IT
S007,Student_7,Student,2025-05-06,Present,09:30:00,15:00:00,ME
S008,Student_8,Student,2025-05-06,Present,09:30:00,15:30:00,EEE
S009,Student_9,Student,2025-05-06,Present,10:00:00,15:45:00,ECE
S010,Student_10,Student,2025-05-06,Present,09:30:00,16:00:00,CSE
S011,Student_11,Student,2025-05-06,Present,09:15:00,15:45:00,ME
S012,Student_12,Student,2025-05-06,Present,10:00:00,16:00:00,EEE
S013,Student_13,Student,2025-05-06,Present,10:00:00,15:30:00,IT
S014,Student_14,Student,2025-05-06,Present,10:00:00,15:30:00,ME
S015,Student_15,Student,2025-05-06,Present,10:00:00,16:00:00,ME
S016,Student_16,Student,2025-05-06,Present,09:00:00,15:45:00,IT
S017,Student_17,Student,2025-05-06,Present,09:00:00,15:30:00,EEE
S018,Student_18,Student,2025-05-06,Present,09:15:00,15:00:00,ECE
S019,Student_19,Student,2025-05-06,Absent,,,IT
S020,Student_20,Student,2025-05-06,Present,09:00:00,15:30:00,ME
S021,Student_21,Student,2025-05-06,Present,09:30:00,15:30:00,CSE
S022,Student_22,Student,2025-05-06,Present,10:00:00,15:45:00,CSE
S023,Student_23,Student,2025-05-06,Present,09:00:00,16:00:00,ME
S024,Student_24,Student,2025-05-06,Absent,,,EEE
S025,Student_25,Student,2025-05-06,Present,09:00:00,16:00:00,CSE
T001,Staff_1,Staff,2025-05-06,Absent,,,Admin
T002,Staff_2,Staff,2025-05-06,Present,09:30:00,15:30:00,Teaching
T003,Staff_3,Staff,2025-05-06,Absent,,,Teaching
T004,Staff_4,Staff,2025-05-06,Present,10:00:00,15:00:00,Admin
T005,Staff_5,Staff,2025-05-06,Present,09:15:00,15:00:00,Teaching
S001,Student_1,Student,2025-05-07,Absent,,,IT
S002,Student_2,Student,2025-05-07,Present,09:00:00,15:45:00,ME
S003,Student_3,Student,2025-05-07,Present,09:00:00,15:00:00,ME
S004,Student_4,Student,2025-05-07,Present,09:30:00,16:00:00,EEE
S005,Student_5,Student,2025-05-07,Present,09:15:00,16:00:00,CSE
S006,Student_6,Student,2025-05-07,Present,09:30:00,15:45:00,ME
S007,Student_7,Student,2025-05-07,Present,09:00:00,16:00:00,EEE
S008,Student_8,Student,2025-05-07,Absent,,,ME
S009,Student_9,Student,2025-05-07,Absent,,,CSE
S010,Student_10,Student,2025-05-07,Present,09:00:00,16:00:00,IT
S011,Student_11,Student,2025-05-07,Present,09:15:00,16:00:00,EEE
S012,Student_12,Student,2025-05-07,Absent,,,IT
S013,Student_13,Student,2025-05-07,Present,09:15:00,16:00:00,CSE
S014,Student_14,Student,2025-05-07,Present,09:30:00,15:30:00,CSE
S015,Student_15,Student,2025-05-07,Present,09:00:00,16:00:00,IT
S016,Student_16,Student,2025-05-07,Present,09:30:00,16:00:00,IT
S017,Student_17,Student,2025-05-07,Present,09:00:00,15:45:00,ECE
S018,Student_18,Student,2025-05-07,Present,09:30:00,16:00:00,IT
S019,Student_19,Student,2025-05-07,Present,09:15:00,16:00:00,ECE
S020,Student_20,Student,2025-05-07,Present,09:00:00,15:00:00,EEE
S021,Student_21,Student,2025-05-07,Absent,,,IT
S022,Student_22,Student,2025-05-07,Present,09:00:00,15:00:00,EEE
S023,Student_23,Student,2025-05-07,Present,09:30:00,15:45:00,IT
S024,Student_24,Student,2025-05-07,Present,09:00:00,15:30:00,CSE
S025,Student_25,Student,2025-05-07,Present,09:00:00,16:00:00,IT
T001,Staff_1,Staff,2025-05-07,Present,09:00:00,16:00:00,Teaching
T002,Staff_2,Staff,2025-05-07,Present,09:30:00,15:45:00,Teaching
T003,Staff_3,Staff,2025-05-07,Present,09:15:00,15:00:00,Teaching
T004,Staff_4,Staff,2025-05-07,Present,10:00:00,15:45:00,Teaching
T005,Staff_5,Staff,2025-05-07,Present,09:30:00,15:45:00,Teaching
S001,Student_1,Student,2025-05-08,Present,09:30:00,16:00:00,ECE
S002,Student_2,Student,2025-05-08,Present,09:00:00,15:45:00,ECE
S003,Student_3,Student,2025-05-08,Present,09:30:00,16:00:00,CSE
S004,Student_4,Student,2025-05-08,Present,09:00:00,16:00:00,EEE
S005,Student_5,Student,2025-05-08,Present,10:00:00,15:00:00,ECE
S006,Student_6,Student,2025-05-08,Present,09:00:00,15:45:00,IT
S007,Student_7,Student,2025-05-08,Present,09:30:00,16:00:00,CSE
S008,Student_8,Student,2025-05-08,Absent,,,IT
S009,Student_9,Student,2025-05-08,Present,09:00:00,16:00:00,EEE
S010,Student_10,Student,2025-05-08,Present,09:15:00,15:45:00,ECE
S011,Student_11,Student,2025-05-08,Present,09:00:00,16:00:00,CSE
S012,Student_12,Student,2025-05-08,Present,09:00:00,15:45:00,ECE
S013,Student_13,Student,2025-05-08,Present,09:00:00,15:30:00,ECE
S014,Student_14,Student,2025-05-08,Present,09:00:00,15:30:00,ECE
S015,Student_15,Student,2025-05-08,Present,09:15:00,15:30:00,IT
S016,Student_16,Student,2025-05-08,Absent,,,CSE
S017,Student_17,Student,2025-05-08,Present,09:30:00,15:30:00,ME
S018,Student_18,Student,2025-05-08,Present,09:15:00,16:00:00,CSE
S019,Student_19,Student,2025-05-08,Present,09:00:00,15:45:00,CSE
S020,Student_20,Student,2025-05-08,Present,09:15:00,15:45:00,CSE
S021,Student_21,Student,2025-05-08,Present,09:00:00,15:30:00,ME
S022,Student_22,Student,2025-05-08,Present,09:30:00,15:30:00,IT
S023,Student_23,Student,2025-05-08,Present,10:00:00,15:45:00,CSE
S024,Student_24,Student,2025-05-08,Present,09:15:00,16:00:00,EEE
S025,Student_25,Student,2025-05-08,Present,10:00:00,16:00:00,EEE
T001,Staff_1,Staff,2025-05-08,Present,09:15:00,15:45:00,Admin
T002,Staff_2,Staff,2025-05-08,Present,09:30:00,15:30:00,Teaching
T003,Staff_3,Staff,2025-05-08,Absent,,,Admin
T004,Staff_4,Staff,2025-05-08,Present,09:00:00,15:30:00,Admin
T005,Staff_5,Staff,2025-05-08,Present,09:00:00,16:00:00,Admin
S001,Student_1,Student,2025-05-09,Present,09:30:00,16:00:00,CSE
S002,Student_2,Student,2025-05-09,Present,10:00:00,16:00:00,ME
S003,Student_3,Student,2025-05-09,Present,09:30:00,16:00:00,CSE
S004,Student_4,Student,2025-05-09,Present,09:00:00,15:45:00,IT
S005,Student_5,Student,2025-05-09,Present,09:30:00,15:00:00,CSE
S006,Student_6,Student,2025-05-09,Present,09:30:00,15:45:00,CSE
S007,Student_7,Student,2025-05-09,Present,09:00:00,15:45:00,ME
S008,Student_8,Student,2025-05-09,Present,09:00:00,15:30:00,EEE
S009,Student_9,Student,2025-05-09,Present,09:00:00,15:30:00,IT
S010,Student_10,Student,2025-05-09,Present,10:00:00,16:00:00,CSE
S011,Student_11,Student,2025-05-09,Present,09:00:00,15:30:00,EEE
S012,Student_12,Student,2025-05-09,Present,09:15:00,16:00:00,ME
S013,Student_13,Student,2025-05-09,Present,09:00:00,15:45:00,CSE
S014,Student_14,Student,2025-05-09,Present,09:30:00,15:30:00,ME
S015,Student_15,Student,2025-05-09,Present,10:00:00,16:00:00,ECE
S016,Student_16,Student,2025-05-09,Present,09:00:00,16:00:00,ME
S017,Student_17,Student,2025-05-09,Present,09:30:00,15:45:00,ME
S018,Student_18,Student,2025-05-09,Absent,,,IT
S019,Student_19,Student,2025-05-09,Present,09:00:00,16:00:00,EEE
S020,Student_20,Student,2025-05-09,Present,09:30:00,15:45:00,EEE
S021,Student_21,Student,2025-05-09,Absent,,,CSE
S022,Student_22,Student,2025-05-09,Present,09:00:00,15:30:00,ME
S023,Student_23,Student,2025-05-09,Present,09:00:00,15:30:00,ECE
S024,Student_24,Student,2025-05-09,Present,09:30:00,16:00:00,ECE
S025,Student_25,Student,2025-05-09,Absent,,,ECE
T001,Staff_1,Staff,2025-05-09,Present,09:00:00,16:00:00,Teaching
T002,Staff_2,Staff,2025-05-09,Present,09:30:00,15:00:00,Teaching
T003,Staff_3,Staff,2025-05-09,Present,09:15:00,16:00:00,Teaching
T004,Staff_4,Staff,2025-05-09,Present,09:30:00,15:30:00,Admin
T005,Staff_5,Staff,2025-05-09,Present,09:30:00,16:00:00,Teaching
S001,Student_1,Student,2025-05-12,Present,09:30:00,16:00:00,EEE
S002,Student_2,Student,2025-05-12,Present,09:00:00,15:30:00,CSE
S003,Student_3,Student,2025-05-12,Present,09:00:00,16:00:00,EEE
S004,Student_4,Student,2025-05-12,Present,09:15:00,15:45:00,EEE
S005,Student_5,Student,2025-05-12,Absent,,,ECE
S006,Student_6,Student,2025-05-12,Absent,,,IT
S007,Student_7,Student,2025-05-12,Present,09:00:00,16:00:00,ECE
S008,Student_8,Student,2025-05-12,Absent,,,ME
S009,Student_9,Student,2025-05-12,Present,09:30:00,16:00:00,EEE
S010,Student_10,Student,2025-05-12,Present,10:00:00,15:30:00,ME
S011,Student_11,Student,2025-05-12,Present,09:00:00,15:00:00,ECE
S012,Student_12,Student,2025-05-12,Present,09:00:00,15:30:00,ME
S013,Student_13,Student,2025-05-12,Present,09:30:00,16:00:00,CSE
S014,Student_14,Student,2025-05-12,Present,10:00:00,15:45:00,IT
S015,Student_15,Student,2025-05-12,Present,09:30:00,15:45:00,ECE
S016,Student_16,Student,2025-05-12,Absent,,,EEE
S017,Student_17,Student,2025-05-12,Present,09:00:00,16:00:00,CSE
S018,Student_18,Student,2025-05-12,Present,09:00:00,16:00:00,EEE
S019,Student_19,Student,2025-05-12,Present,09:00:00,15:30:00,CSE
S020,Student_20,Student,2025-05-12,Present,09:30:00,16:00:00,EEE
S021,Student_21,Student,2025-05-12,Absent,,,EEE
S022,Student_22,Student,2025-05-12,Present,09:30:00,16:00:00,CSE
S023,Student_23,Student,2025-05-12,Present,10:00:00,16:00:00,EEE
S024,Student_24,Student,2025-05-12,Present,09:00:00,15:30:00,ECE
S025,Student_25,Student,2025-05-12,Present,10:00:00,16:00:00,ME
T001,Staff_1,Staff,2025-05-12,Present,09:30:00,15:30:00,Admin
T002,Staff_2,Staff,2025-05-12,Present,09:00:00,16:00:00,Admin
T003,Staff_3,Staff,2025-05-12,Present,09:30:00,15:45:00,Teaching
T004,Staff_4,Staff,2025-05-12,Present,09:30:00,15:45:00,Admin
T005,Staff_5,Staff,2025-05-12,Present,09:00:00,16:00:00,Teaching
S001,Student_1,Student,2025-05-13,Present,09:15:00,16:00:00,EEE
S002,Student_2,Student,2025-05-13,Present,09:00:00,15:45:00,IT
S003,Student_3,Student,2025-05-13,Present,09:00:00,15:45:00,EEE
S004,Student_4,Student,2025-05-13,Present,09:30:00,15:30:00,CSE
S005,Student_5,Student,2025-05-13,Present,09:15:00,15:45:00,CSE
S006,Student_6,Student,2025-05-13,Absent,,,ECE
S007,Student_7,Student,2025-05-13,Present,09:15:00,16:00:00,ECE
S008,Student_8,Student,2025-05-13,Present,09:00:00,16:00:00,IT
S009,Student_9,Student,2025-05-13,Absent,,,EEE
S010,Student_10,Student,2025-05-13,Present,09:30:00,16:00:00,ME
S011,Student_11,Student,2025-05-13,Present,09:15:00,16:00:00,ECE
S012,Student_12,Student,2025-05-13,Present,09:00:00,16:00:00,CSE
S013,Student_13,Student,2025-05-13,Present,09:00:00,15:30:00,IT
S014,Student_14,Student,2025-05-13,Present,09:15:00,15:45:00,CSE
S015,Student_15,Student,2025-05-13,Absent,,,EEE
S016,Student_16,Student,2025-05-13,Present,09:00:00,16:00:00,IT
S017,Student_17,Student,2025-05-13,Present,09:00:00,16:00:00,EEE
S018,Student_18,Student,2025-05-13,Present,09:00:00,15:30:00,CSE
S019,Student_19,Student,2025-05-13,Present,09:00:00,15:30:00,IT
S020,Student_20,Student,2025-05-13,Present,09:30:00,16:00:00,CSE
S021,Student_21,Student,2025-05-13,Absent,,,EEE
S022,Student_22,Student,2025-05-13,Present,09:30:00,16:00:00,CSE
S023,Student_23,Student,2025-05-13,Present,09:15:00,15:00:00,ECE
S024,Student_24,Student,2025-05-13,Absent,,,IT
S025,Student_25,Student,2025-05-13,Present,09:30:00,15:45:00,IT
T001,Staff_1,Staff,2025-05-13,Present,09:00:00,15:30:00,Admin
T002,Staff_2,Staff,2025-05-13,Absent,,,Admin
T003,Staff_3,Staff,2025-05-13,Present,09:00:00,15:45:00,Teaching
T004,Staff_4,Staff,2025-05-13,Present,09:15:00,16:00:00,Admin
T005,Staff_5,Staff,2025-05-13,Present,09:15:00,15:45:00,Admin
S001,Student_1,Student,2025-05-14,Present,09:00:00,15:30:00,CSE
S002,Student_2,Student,2025-05-14,Present,09:00:00,15:30:00,EEE
S003,Student_3,Student,2025-05-14,Present,09:00:00,15:30:00,CSE
S004,Student_4,Student,2025-05-14,Absent,,,IT
S005,Student_5,Student,2025-05-14,Present,09:15:00,16:00:00,CSE
S006,Student_6,Student,2025-05-14,Present,10:00:00,16:00:00,ME
S007,Student_7,Student,2025-05-14,Present,09:30:00,16:00:00,ME
S008,Student_8,Student,2025-05-14,Present,09:15:00,16:00:00,EEE
S009,Student_9,Student,2025-05-14,Present,09:00:00,15:45:00,ME
S010,Student_10,Student,2025-05-14,Present,09:30:00,15:30:00,CSE
S011,Student_11,Student,2025-05-14,Present,09:00:00,16:00:00,EEE
S012,Student_12,Student,2025-05-14,Present,09:00:00,15:30:00,CSE
S013,Student_13,Student,2025-05-14,Present,09:00:00,15:45:00,EEE
S014,Student_14,Student,2025-05-14,Present,09:00:00,15:45:00,CSE
S015,Student_15,Student,2025-05-14,Present,09:15:00,15:45:00,ECE
S016,Student_16,Student,2025-05-14,Present,09:00:00,15:00:00,EEE
S017,Student_17,Student,2025-05-14,Present,09:15:00,15:30:00,IT
S018,Student_18,Student,2025-05-14,Present,09:15:00,15:45:00,EEE
S019,Student_19,Student,2025-05-14,Present,09:00:00,16:00:00,IT
S020,Student_20,Student,2025-05-14,Present,09:15:00,16:00:00,CSE
S021,Student_21,Student,2025-05-14,Present,09:30:00,16:00:00,ECE
S022,Student_22,Student,2025-05-14,Present,10:00:00,15:30:00,CSE
S023,Student_23,Student,2025-05-14,Present,09:30:00,15:45:00,ME
S024,Student_24,Student,2025-05-14,Present,09:00:00,15:45:00,EEE
S025,Student_25,Student,2025-05-14,Absent,,,CSE
T001,Staff_1,Staff,2025-05-14,Present,10:00:00,15:30:00,Teaching
T002,Staff_2,Staff,2025-05-14,Present,09:30:00,15:30:00,Teaching
T003,Staff_3,Staff,2025-05-14,Present,09:00:00,15:00:00,Admin
T004,Staff_4,Staff,2025-05-14,Present,09:00:00,16:00:00,Admin
T005,Staff_5,Staff,2025-05-14,Present,09:30:00,15:45:00,Teaching
S001,Student_1,Student,2025-05-15,Present,10:00:00,15:45:00,CSE
S002,Student_2,Student,2025-05-15,Present,09:15:00,16:00:00,ECE
S003,Student_3,Student,2025-05-15,Present,09:30:00,15:00:00,ME
S004,Student_4,Student,2025-05-15,Present,09:30:00,15:45:00,ECE
S005,Student_5,Student,2025-05-15,Present,09:30:00,15:45:00,IT
S006,Student_6,Student,2025-05-15,Present,09:15:00,15:00:00,ME
S007,Student_7,Student,2025-05-15,Present,09:30:00,15:00:00,ME
S008,Student_8,Student,2025-05-15,Absent,,,EEE
S009,Student_9,Student,2025-05-15,Present,09:30:00,16:00:00,ECE
S010,Student_10,Student,2025-05-15,Present,10:00:00,16:00:00,EEE
S011,Student_11,Student,2025-05-15,Present,09:30:00,15:30:00,ME
S012,Student_12,Student,2025-05-15,Present,09:00:00,15:45:00,EEE
S013,Student_13,Student,2025-05-15,Present,09:00:00,15:00:00,ECE
S014,Student_14,Student,2025-05-15,Present,09:00:00,16:00:00,ME
S015,Student_15,Student,2025-05-15,Absent,,,ME
S016,Student_16,Student,2025-05-15,Present,09:30:00,16:00:00,ECE
S017,Student_17,Student,2025-05-15,Present,09:00:00,16:00:00,CSE
S018,Student_18,Student,2025-05-15,Present,09:30:00,15:45:00,CSE
S019,Student_19,Student,2025-05-15,Present,09:30:00,16:00:00,ECE
S020,Student_20,Student,2025-05-15,Present,09:30:00,15:30:00,IT
S021,Student_21,Student,2025-05-15,Present,09:00:00,15:45:00,EEE
S022,Student_22,Student,2025-05-15,Present,09:15:00,16:00:00,ECE
S023,Student_23,Student,2025-05-15,Absent,,,IT
S024,Student_24,Student,2025-05-15,Present,09:00:00,16:00:00,ECE
S025,Student_25,Student,2025-05-15,Present,09:30:00,15:45:00,ME
T001,Staff_1,Staff,2025-05-15,Present,09:15:00,15:45:00,Teaching
T002,Staff_2,Staff,2025-05-15,Present,09:15:00,15:45:00,Teaching
T003,Staff_3,Staff,2025-05-15,Present,09:00:00,15:45:00,Admin
T004,Staff_4,Staff,2025-05-15,Present,09:00:00,15:30:00,Admin
T005,Staff_5,Staff,2025-05-15,Present,09:30:00,16:00:00,Teaching
S001,Student_1,Student,2025-05-16,Absent,,,IT
S002,Student_2,Student,2025-05-16,Present,09:00:00,15:00:00,ME
S003,Student_3,Student,2025-05-16,Present,09:00:00,16:00:00,ME
S004,Student_4,Student,2025-05-16,Present,09:00:00,16:00:00,ECE
S005,Student_5,Student,2025-05-16,Present,09:00:00,15:30:00,ECE
S006,Student_6,Student,2025-05-16,Present,09:15:00,15:45:00,ECE
S007,Student_7,Student,2025-05-16,Present,09:15:00,16:00:00,CSE
S008,Student_8,Student,2025-05-16,Absent,,,IT
S009,Student_9,Student,2025-05-16,Present,09:15:00,15:45:00,CSE
S010,Student_10,Student,2025-05-16,Present,09:30:00,16:00:00,EEE
S011,Student_11,Student,2025-05-16,Present,09:00:00,15:45:00,ME
S012,Student_12,Student,2025-05-16,Present,09:00:00,15:45:00,EEE
S013,Student_13,Student,2025-05-16,Present,09:00:00,16:00:00,IT
S014,Student_14,Student,2025-05-16,Present,09:15:00,15:45:00,IT
S015,Student_15,Student,2025-05-16,Present,09:00:00,15:30:00,ECE
S016,Student_16,Student,2025-05-16,Present,09:30:00,15:30:00,IT
S017,Student_17,Student,2025-05-16,Present,09:15:00,15:00:00,CSE
S018,Student_18,Student,2025-05-16,Present,09:00:00,15:45:00,ECE
S019,Student_19,Student,2025-05-16,Present,09:30:00,15:45:00,EEE
S020,Student_20,Student,2025-05-16,Absent,,,ECE
S021,Student_21,Student,2025-05-16,Present,09:30:00,15:45:00,CSE
S022,Student_22,Student,2025-05-16,Present,09:30:00,16:00:00,EEE
S023,Student_23,Student,2025-05-16,Present,09:00:00,16:00:00,ME
S024,Student_24,Student,2025-05-16,Present,09:30:00,16:00:00,ME
S025,Student_25,Student,2025-05-16,Present,09:30:00,15:30:00,EEE
T001,Staff_1,Staff,2025-05-16,Present,09:00:00,16:00:00,Teaching
T002,Staff_2,Staff,2025-05-16,Absent,,,Teaching
T003,Staff_3,Staff,2025-05-16,Present,09:30:00,15:45:00,Admin
T004,Staff_4,Staff,2025-05-16,Present,09:00:00,15:45:00,Teaching
T005,Staff_5,Staff,2025-05-16,Present,09:00:00,16:00:00,Admin
S001,Student_1,Student,2025-05-19,Present,09:30:00,15:30:00,ECE
S002,Student_2,Student,2025-05-19,Present,09:15:00,15:30:00,ECE
S003,Student_3,Student,2025-05-19,Present,09:30:00,16:00:00,EEE
S004,Student_4,Student,2025-05-19,Present,09:00:00,16:00:00,ECE
S005,Student_5,Student,2025-05-19,Present,09:30:00,16:00:00,CSE
S006,Student_6,Student,2025-05-19,Present,09:30:00,16:00:00,IT
S007,Student_7,Student,2025-05-19,Present,09:00:00,15:00:00,IT
S008,Student_8,Student,2025-05-19,Present,09:00:00,15:45:00,EEE
S009,Student_9,Student,2025-05-19,Present,09:30:00,15:45:00,CSE
S010,Student_10,Student,2025-05-19,Absent,,,CSE
S011,Student_11,Student,2025-05-19,Present,09:15:00,15:30:00,ECE
S012,Student_12,Student,2025-05-19,Present,09:00:00,15:30:00,EEE
S013,Student_13,Student,2025-05-19,Present,09:15:00,15:45:00,CSE
S014,Student_14,Student,2025-05-19,Present,09:00:00,15:45:00,ECE
S015,Student_15,Student,2025-05-19,Present,09:15:00,16:00:00,ME
S016,Student_16,Student,2025-05-19,Absent,,,CSE
S017,Student_17,Student,2025-05-19,Present,09:30:00,16:00:00,IT
S018,Student_18,Student,2025-05-19,Present,09:00:00,15:45:00,ECE
S019,Student_19,Student,2025-05-19,Present,09:15:00,16:00:00,ECE
S020,Student_20,Student,2025-05-19,Present,09:15:00,15:30:00,ECE
S021,Student_21,Student,2025-05-19,Absent,,,IT
S022,Student_22,Student,2025-05-19,Present,09:15:00,16:00:00,EEE
S023,Student_23,Student,2025-05-19,Present,09:00:00,15:30:00,ECE
S024,Student_24,Student,2025-05-19,Present,09:30:00,15:45:00,CSE
S025,Student_25,Student,2025-05-19,Present,09:00:00,16:00:00,ME
T001,Staff_1,Staff,2025-05-19,Present,09:00:00,15:30:00,Teaching
T002,Staff_2,Staff,2025-05-19,Present,09:00:00,16:00:00,Teaching
T003,Staff_3,Staff,2025-05-19,Absent,,,Teaching
T004,Staff_4,Staff,2025-05-19,Present,10:00:00,15:45:00,Admin
T005,Staff_5,Staff,2025-05-19,Present,09:15:00,15:45:00,Teaching
S001,Student_1,Student,2025-05-20,Present,10:00:00,16:00:00,EEE
S002,Student_2,Student,2025-05-20,Present,09:30:00,15:45:00,CSE
S003,Student_3,Student,2025-05-20,Present,09:00:00,15:45:00,ME
S004,Student_4,Student,2025-05-20,Present,09:00:00,16:00:00,ECE
S005,Student_5,Student,2025-05-20,Present,09:00:00,15:30:00,ECE
S006,Student_6,Student,2025-05-20,Present,09:15:00,16:00:00,CSE
S007,Student_7,Student,2025-05-20,Present,10:00:00,15:30:00,CSE
S008,Student_8,Student,2025-05-20,Present,09:00:00,15:45:00,IT
S009,Student_9,Student,2025-05-20,Absent,,,IT
S010,Student_10,Student,2025-05-20,Present,09:15:00,15:45:00,CSE
S011,Student_11,Student,2025-05-20,Present,09:30:00,15:45:00,ECE
S012,Student_12,Student,2025-05-20,Present,09:00:00,16:00:00,ECE
S013,Student_13,Student,2025-05-20,Present,09:30:00,16:00:00,ECE
S014,Student_14,Student,2025-05-20,Present,10:00:00,15:45:00,CSE
S015,Student_15,Student,2025-05-20,Present,09:15:00,16:00:00,CSE
S016,Student_16,Student,2025-05-20,Present,09:30:00,16:00:00,ECE
S017,Student_17,Student,2025-05-20,Present,09:30:00,16:00:00,IT
S018,Student_18,Student,2025-05-20,Present,10:00:00,15:45:00,CSE
S019,Student_19,Student,2025-05-20,Present,09:00:00,15:30:00,EEE
S020,Student_20,Student,2025-05-20,Present,10:00:00,16:00:00,IT
S021,Student_21,Student,2025-05-20,Absent,,,CSE
S022,Student_22,Student,2025-05-20,Present,09:30:00,15:45:00,EEE
S023,Student_23,Student,2025-05-20,Present,09:30:00,16:00:00,IT
S024,Student_24,Student,2025-05-20,Present,09:15:00,15:45:00,ECE
S025,Student_25,Student,2025-05-20,Present,09:00:00,15:30:00,ECE
T001,Staff_1,Staff,2025-05-20,Present,10:00:00,16:00:00,Admin
T002,Staff_2,Staff,2025-05-20,Present,09:30:00,15:45:00,Teaching
T003,Staff_3,Staff,2025-05-20,Present,09:00:00,16:00:00,Admin
T004,Staff_4,Staff,2025-05-20,Present,09:00:00,15:30:00,Admin
T005,Staff_5,Staff,2025-05-20,Present,09:00:00,16:00:00,Teaching
S001,Student_1,Student,2025-05-21,Present,09:00:00,16:00:00,IT
S002,Student_2,Student,2025-05-21,Present,09:00:00,16:00:00,ME
S003,Student_3,Student,2025-05-21,Present,09:15:00,15:30:00,EEE
S004,Student_4,Student,2025-05-21,Present,09:30:00,16:00:00,EEE
S005,Student_5,Student,2025-05-21,Present,09:30:00,16:00:00,ECE
S006,Student_6,Student,2025-05-21,Present,09:00:00,15:00:00,EEE
S007,Student_7,Student,2025-05-21,Absent,,,CSE
S008,Student_8,Student,2025-05-21,Present,09:00:00,16:00:00,ME
S009,Student_9,Student,2025-05-21,Present,09:30:00,15:45:00,ME
S010,Student_10,Student,2025-05-21,Present,10:00:00,16:00:00,CSE
S011,Student_11,Student,2025-05-21,Present,10:00:00,15:00:00,ECE
S012,Student_12,Student,2025-05-21,Absent,,,CSE
S013,Student_13,Student,2025-05-21,Present,09:00:00,16:00:00,CSE
S014,Student_14,Student,2025-05-21,Present,09:00:00,16:00:00,ME
S015,Student_15,Student,2025-05-21,Present,10:00:00,16:00:00,ME
S016,Student_16,Student,2025-05-21,Present,09:15:00,16:00:00,CSE
S017,Student_17,Student,2025-05-21,Present,09:15:00,15:30:00,CSE
S018,Student_18,Student,2025-05-21,Present,09:00:00,16:00:00,IT
S019,Student_19,Student,2025-05-21,Present,09:30:00,16:00:00,ECE
S020,Student_20,Student,2025-05-21,Present,09:15:00,15:45:00,ECE
S021,Student_21,Student,2025-05-21,Present,09:00:00,15:00:00,CSE
S022,Student_22,Student,2025-05-21,Present,09:30:00,16:00:00,EEE
S023,Student_23,Student,2025-05-21,Present,09:15:00,15:45:00,ECE
S024,Student_24,Student,2025-05-21,Present,09:30:00,15:30:00,ECE
S025,Student_25,Student,2025-05-21,Present,09:00:00,15:30:00,CSE
T001,Staff_1,Staff,2025-05-21,Present,09:00:00,16:00:00,Admin
T002,Staff_2,Staff,2025-05-21,Present,09:00:00,16:00:00,Teaching
T003,Staff_3,Staff,2025-05-21,Present,10:00:00,15:30:00,Teaching
T004,Staff_4,Staff,2025-05-21,Present,10:00:00,16:00:00,Admin
T005,Staff_5,Staff,2025-05-21,Present,09:30:00,15:00:00,Teaching
